#Frame    epair[bond] epair[angle]   epair[dih] epair[vdw14] epair[elec14]   epair[vdw]  epair[elec] epair[total]
     111    1054.3779      45.0775      10.4768       1.6135       85.8769     484.0479     -15.6988    1665.7717
     112    1025.3345      54.4725      11.1619       4.1334       86.9737     503.4882     -16.4580    1669.1061
     113    1039.7965      52.4469       6.5684       2.7684       86.0524     488.8748     -12.9746    1663.5329
     114    1037.9722      55.6307       9.7335       3.1662       85.6605     486.8624     -16.4081    1662.6174
     115    1035.4465      60.5510       9.4113       3.9350       85.5329     487.1389     -14.5880    1667.4276
     116    1036.1019      54.4593       9.6143       2.9331       83.9261     492.7231     -12.4202    1667.3376
     117    1070.4085      53.5884       7.0278       2.7693       86.1347     456.3428     -15.1762    1661.0953
     118    1055.9301      56.1369      10.9068       2.3690       83.0021     470.5688     -11.9440    1666.9698
     119    1025.2173      58.1568      10.3309       5.0324       83.0339     499.9479     -13.9904    1667.7288
     120    1051.3271      53.6027      10.7362       2.3716       86.0861     477.9333     -15.0911    1666.9660
     121    1038.5579      64.1391      10.7709       4.0545       82.7000     485.7135     -13.3875    1672.5483
     122    1041.8770      56.2054       8.2946       4.0033       83.1317     483.8252     -11.0611    1666.2761
     123    1056.9401      68.2513      10.2364       2.5030       84.9348     464.8164     -13.6263    1674.0556
     124    1030.2104      51.5371       8.9691       2.7161       88.4238     498.7636     -14.8666    1665.7536
     125    1024.4844      58.7137       8.7185       3.5101       84.1442     500.9194     -14.6773    1665.8131
     126    1050.1421      53.0763       7.7645       2.7586       83.3832     483.2310     -14.6289    1665.7266
     127    1032.8490      51.1998      11.6557       1.4405       86.0646     502.0116     -16.4638    1668.7575
     128    1059.6162      50.9572      12.8489       2.8180       88.5517     476.9882     -15.4810    1676.2992
     129    1032.9366      59.1746       7.6674       2.8392       79.9183     497.4494     -10.8468    1669.1386
     130    1040.0308      56.1334      10.3522       3.7413       81.3436     486.6028      -8.8674    1669.3368
     131    1044.8089      62.2463      10.7398       3.1348       87.7836     482.2242     -18.0060    1672.9316
     132    1049.4115      54.0783       7.7815       2.5498       86.7029     478.2497     -11.4933    1667.2803
     133    1066.9175      59.6460      11.4962       3.6820       85.8901     456.9321     -14.5251    1670.0389
     134    1061.6148      47.8715      10.2005       3.6485       85.9561     482.3218     -15.3410    1676.2723
     135    1020.9569      51.2835       7.3918       3.1465       88.3928     508.2957     -14.5798    1664.8873
     136    1034.8888      60.1438      13.2906       4.0548       82.4236     489.3785      -9.7368    1674.4433
     137    1069.4290      49.9609      11.9892       5.3270       84.6770     456.5949     -13.5316    1664.4464
     138    1048.4794      55.0103      12.6235       3.9393       88.3686     480.7394     -17.7978    1671.3627
     139    1053.7679      49.8677       9.0389       3.0992       86.4814     482.5119     -17.0482    1667.7188
     140    1044.6913      53.6255       9.8956       3.5962       86.4774     489.5140     -17.3605    1670.4395
     141    1032.0292      53.2118       9.6506       3.6094       84.6825     499.2187     -15.9545    1666.4476
     142    1019.7173      55.3284       8.8523       1.8412       85.2687     509.6829     -15.6066    1665.0842
     143    1016.5465      66.7610       8.9698       2.0103       86.6349     506.7860     -15.4671    1672.2414
     144    1057.9655      54.9964      10.6359       2.8985       86.7865     472.6966     -14.8346    1671.1447
     145    1034.3858      49.8111       7.4436       1.9366       86.2733     499.5955     -12.4375    1667.0084
     146    1015.2630      49.3791       7.8027       2.2061       87.2353     515.4436     -15.4695    1661.8603
     147    1034.8742      53.6601       9.1098       2.9781       82.9810     497.3765     -11.3358    1669.6439
     148    1044.9036      51.7922      10.4774       4.3382       85.1847     486.1751     -12.8980    1669.9732
     149    1022.7102      53.9616      11.6825       3.9992       85.4196     510.5408     -11.9313    1676.3825
     150    1030.4609      53.2282       8.1416       3.2286       82.4691     502.1758     -10.7208    1668.9834
     151    1060.5528      62.3242      11.1799       2.6362       84.5729     469.5635     -15.7778    1675.0517
     152    1018.9586      51.5549      12.0883       4.3993       86.8326     513.2006     -16.2810    1670.7533
     153    1030.6321      52.8622      10.6765       2.6927       87.7529     494.1504     -15.5768    1663.1901
     154    1059.5381      50.1755       9.3601       1.8408       89.2330     480.4679     -17.0143    1673.6012
     155    1047.4195      60.1328      10.2995       2.6538       83.4383     478.5612     -13.3538    1669.1514
     156    1032.0106      54.3540       8.5487       2.1995       85.7459     502.9166     -16.8725    1668.9028
     157    1012.5481      54.8934      10.4864       2.6105       84.9782     518.7106     -15.8550    1668.3723
     158    1020.1725      50.6134      12.7841       4.8143       86.8630     514.0525     -14.3918    1674.9079
     159    1030.1052      63.4798       9.0785       4.5639       85.2067     496.2895     -13.6771    1675.0464
     160    1026.9356      61.4652       9.7532       3.4903       85.2943     499.9503     -17.1243    1669.7646
     161    1058.9399      61.6699       8.7602       1.7106       89.4681     466.1013     -18.3422    1668.3077
     162    1022.9340      60.9494      10.0506       3.3594       82.8801     498.5160     -12.9900    1665.6995
     163    1055.4311      61.0373       9.8383       2.0875       83.5761     469.8662     -13.4736    1668.3629
     164    1028.3393      50.1554       9.5061       2.3958       89.6537     503.9634     -15.2108    1668.8029
     165    1023.3713      56.8796       7.5055       3.0198       85.5185     507.9464     -15.2610    1668.9800
     166    1030.4986      55.9584       8.7185       3.1551       80.8483     502.4396     -11.4714    1670.1470
     167    1056.2879      44.9405      12.5943       3.8175       85.6768     481.4651     -13.0626    1671.7194
     168    1066.9310      57.4903      11.7990       2.5818       82.7802     463.6633     -11.4325    1673.8131
     169    1053.1630      59.2759       8.4108       3.1412       84.3710     473.2401     -16.2795    1665.3223
     170    1044.3678      55.3369       8.2165       2.9177       84.2631     482.4169     -15.7628    1661.7562
     171    1055.2173      53.8040      11.3604       3.1916       84.9227     472.9570     -16.2795    1665.1734
     172    1066.6710      52.5441       7.4820       1.9164       86.4204     471.4919     -15.7025    1670.8232
     173    1018.1368      53.0861       8.5465       3.2980       84.2472     514.2240     -16.1285    1665.4101
     174    1015.8895      63.2946       9.2314       2.5454       84.1081     507.6069     -15.2559    1667.4201
     175    1049.7700      53.1258       7.6748       4.0740       83.5284     482.0025     -13.6615    1666.5141
     176    1074.2986      47.5213       6.7547       1.5598       81.2586     470.8348     -13.0849    1669.1430
     177    1062.2889      64.7816       9.7176       3.6317       82.6997     460.5100      -8.9473    1674.6822
     178    1028.3904      64.4985       8.1947       3.2580       83.2757     495.1414     -14.2273    1668.5314
     179    1040.6324      53.8252       7.8801       3.0441       83.1732     491.8891     -13.8064    1666.6376
